"ID","e1","e2","treatment","nAnimals","social_info","s","period","confidence","social_confidence","age","gender","time_estimate.1","time_estimate.2","uncertainty","confidence_other","confidence_self_category","confidence_self","social_confidence_factor","norm1","std_error","under","under_factor","copy","stay","diff_conf","heuristic","heuristic_f","interaction","interaction_f","linetype","experiment","playerNr","state","target_found","direction","president","identification","news","trust","peace","ownParty","politicsLadder","newssource","newssource2","extrasource","feedback","expertise","confidence_self_number","confidence_other_number","state_type","state_type_factor","favorability","favorability_fact","same_majority","same_majority_fact","conditions","percDem","winner","state_short","population","diff1","diff2","improvement"
76,63,65,1,NA,82,0.105263157894737,6,NA,NA,55,"male",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",4,"HH","1","Experiment 2",91,"Oklahoma",1,"high",NA,NA,NA,NA,NA,"Republican",5,NA,NA,NA,NA,0.5,2,2,"4","Sure Rep",0,"opp",1,"same","HH",34,0,"OK",0.4,29,31,-2
76,60,60,2,NA,43,0,7,NA,NA,55,"male",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",4,"HH","1","Experiment 2",91,"New York",1,"low",NA,NA,NA,NA,NA,"Republican",5,NA,NA,NA,NA,0.5,2,2,"1","Sure Dem",1,"same",0,"opp","HH",61,1,"NY",1.93,1,1,0
76,60,60,1,NA,72,0,8,NA,NA,55,"male",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",4,"HH","1","Experiment 2",91,"Massachusetts",1,"high",NA,NA,NA,NA,NA,"Republican",5,NA,NA,NA,NA,0.5,2,2,"1","Sure Dem",0,"opp",1,"same","HH",66,1,"MA",0.69,6,6,0
76,59,60,1,NA,75,0.0625,11,NA,NA,55,"male",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",3,"HL","3","Experiment 2",91,"West Virginia",1,"high",NA,NA,NA,NA,NA,"Republican",5,NA,NA,NA,NA,0.5,2,1,"4","Sure Rep",0,"opp",1,"same","HL",31,0,"WV",0.18,28,29,-1
76,60,60,2,NA,47,0,12,NA,NA,55,"male",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",3,"HL","3","Experiment 2",91,"Texas",1,"low",NA,NA,NA,NA,NA,"Republican",5,NA,NA,NA,NA,0.5,2,1,"3","Rep Swing",1,"same",0,"opp","HL",47,0,"TX",2.93,13,13,0
76,59,71,1,NA,72,0.923076923076923,13,NA,NA,55,"male",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",3,"HL","3","Experiment 2",91,"Iowa",1,"high",NA,NA,NA,NA,NA,"Republican",5,NA,NA,NA,NA,0.5,2,1,"3","Rep Swing",0,"opp",1,"same","HL",46,0,"IA",0.31,13,25,-12
76,63,49,2,NA,49,1,14,NA,NA,55,"male",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,1,0,NA,3,"Copy",3,"HL","3","Experiment 2",91,"North Carolina",1,"low",NA,NA,NA,NA,NA,"Republican",5,NA,NA,NA,NA,0.5,2,1,"2","Dem Swing",0,"opp",0,"opp","HL",49,0,"NC",1.06,14,0,14
76,69,67,2,NA,59,0.2,16,NA,NA,55,"male",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",3,"HL","3","Experiment 2",91,"Wyoming",1,"low",NA,NA,NA,NA,NA,"Republican",5,NA,NA,NA,NA,0.5,2,1,"4","Sure Rep",0,"opp",1,"same","HL",29,0," WY",0.06,40,38,2
76,55,61,1,NA,68,0.461538461538462,17,NA,NA,55,"male",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",3,"HL","3","Experiment 2",91,"Nevada",1,"high",NA,NA,NA,NA,NA,"Republican",5,NA,NA,NA,NA,0.5,2,1,"2","Dem Swing",0,"opp",1,"same","HL",51,1,"NV",0.31,4,10,-6
76,60,62,1,NA,72,0.166666666666667,20,NA,NA,55,"male",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",3,"HL","3","Experiment 2",91,"Hawaii",1,"high",NA,6,6,6,"yes","Republican",5,6,2,"NBC NEWS","YES  I LIKE",0.5,2,1,"1","Sure Dem",0,"opp",1,"same","HL",64,1,"HI",0.14,4,2,2
77,53,54,1,NA,68,0.0666666666666667,1,NA,NA,24,"female",NA,NA,NA,"High",NA,"Low",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",2,"LH","88","Experiment 2",92,"West Virginia",1,"high",0,0,0,0,"0","Republican",7,NA,NA,NA,NA,0.7,1,2,"4","Sure Rep",0,"opp",1,"same","LH",31,0,"WV",0.18,22,23,-1
77,52,52,1,NA,68,0,3,NA,NA,24,"female",NA,NA,NA,"High",NA,"Low",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",2,"LH","88","Experiment 2",92,"Pennsylvania",1,"high",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,1,2,"2","Dem Swing",0,"opp",1,"same","LH",50,1,"PA",1.28,2,2,0
77,47,40,1,NA,32,0.466666666666667,4,NA,NA,24,"female",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",4,"HH","1","Experiment 2",92,"North Carolina",1,"high",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,2,"2","Dem Swing",1,"same",1,"same","HH",49,0,"NC",1.06,2,9,-7
77,67,65,2,NA,50,0.117647058823529,7,NA,NA,24,"female",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",4,"HH","1","Experiment 2",92,"Massachusetts",1,"low",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,2,"1","Sure Dem",0,"opp",0,"opp","HH",66,1,"MA",0.69,1,1,0
77,62,66,1,NA,74,0.333333333333333,8,NA,NA,24,"female",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",4,"HH","1","Experiment 2",92,"Hawaii",1,"high",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,2,"1","Sure Dem",0,"opp",1,"same","HH",64,1,"HI",0.14,2,2,0
77,47,49,2,NA,57,0.2,10,NA,NA,24,"female",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",4,"HH","1","Experiment 2",92,"Arizona",1,"low",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,2,"2","Dem Swing",0,"opp",0,"opp","HH",50,1,"AZ",0.74,3,1,2
77,45,45,1,NA,29,0,11,NA,NA,24,"female",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",3,"HL","3","Experiment 2",92,"Texas",1,"high",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,1,"3","Rep Swing",1,"same",1,"same","HL",47,0,"TX",2.93,2,2,0
77,40,42,2,NA,53,0.153846153846154,12,NA,NA,24,"female",NA,NA,NA,"Low",NA,"Low",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",1,"LL","11","Experiment 2",92,"South Carolina",1,"low",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,1,1,"3","Rep Swing",0,"opp",0,"opp","LL",44,0,"SC",0.52,4,2,2
77,49,49,2,NA,67,0,13,NA,NA,24,"female",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",3,"HL","3","Experiment 2",92,"Florida",1,"low",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,1,"2","Dem Swing",0,"opp",0,"opp","HL",48,0,"FL",2.17,1,1,0
77,43,42,1,NA,29,0.0714285714285714,14,NA,NA,24,"female",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",3,"HL","3","Experiment 2",92,"Kentucky",1,"high",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,1,"4","Sure Rep",1,"same",1,"same","HL",37,0,"KY",0.45,6,5,1
77,52,52,2,NA,41,0,15,NA,NA,24,"female",NA,NA,NA,"Low",NA,"Low",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",1,"LL","11","Experiment 2",92,"Ohio",1,"low",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,1,1,"3","Rep Swing",1,"same",0,"opp","LL",46,0,"OH",1.17,6,6,0
77,44,44,2,NA,54,0,16,NA,NA,24,"female",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",3,"HL","3","Experiment 2",92,"Georgia",1,"low",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,1,"3","Rep Swing",0,"opp",0,"opp","HL",50,1,"GA",1,6,6,0
77,67,69,1,NA,83,0.125,19,NA,NA,24,"female",NA,NA,NA,"Low",NA,"Low",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",1,"LL","11","Experiment 2",92,"D.C.",1,"high",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,1,1,"1","Sure Dem",0,"opp",1,"same","LL",93,1,"DC",0.07,26,24,2
77,43,41,1,NA,32,0.181818181818182,20,NA,NA,24,"female",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",3,"HL","3","Experiment 2",92,"Wyoming",1,"high",58,6,6,4,"no","Republican",7,15,1,NA,"It was easy to understand and do. I just don't like reporting my confidence when I do stuff like this",0.7,2,1,"4","Sure Rep",1,"same",1,"same","HL",29,0," WY",0.06,14,12,2
78,0,4,2,NA,14,0.285714285714286,1,NA,NA,60,"female",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",4,"HH","1","Experiment 2",93,"Pennsylvania",1,"low",0,0,0,0,"0","Republican",6,NA,NA,NA,NA,0.6,2,2,"2","Dem Swing",1,"same",1,"same","HH",50,1,"PA",1.28,50,46,4
78,76,68,2,NA,60,0.5,3,NA,NA,60,"female",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",4,"HH","1","Experiment 2",93,"California",1,"low",NA,NA,NA,NA,NA,"Republican",6,NA,NA,NA,NA,0.6,2,2,"1","Sure Dem",0,"opp",1,"same","HH",64,1,"CA",3.94,12,4,8
78,28,21,1,NA,13,0.466666666666667,4,NA,NA,60,"female",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",4,"HH","1","Experiment 2",93,"Arizona",1,"high",NA,NA,NA,NA,NA,"Republican",6,NA,NA,NA,NA,0.6,2,2,"2","Dem Swing",1,"same",1,"same","HH",50,1,"AZ",0.74,22,29,-7
78,57,52,2,NA,46,0.454545454545455,5,NA,NA,60,"female",NA,NA,NA,"High",NA,"Low",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",2,"LH","88","Experiment 2",93,"Texas",1,"low",NA,NA,NA,NA,NA,"Republican",6,NA,NA,NA,NA,0.6,1,2,"3","Rep Swing",1,"same",0,"opp","LH",47,0,"TX",2.93,10,5,5
78,35,43,2,NA,54,0.421052631578947,6,NA,NA,60,"female",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",4,"HH","1","Experiment 2",93,"Oklahoma",1,"low",NA,NA,NA,NA,NA,"Republican",6,NA,NA,NA,NA,0.6,2,2,"4","Sure Rep",0,"opp",0,"opp","HH",34,0,"OK",0.4,1,9,-8
78,40,34,1,NA,23,0.352941176470588,7,NA,NA,60,"female",NA,NA,NA,"High",NA,"Low",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",2,"LH","88","Experiment 2",93,"South Carolina",1,"high",NA,NA,NA,NA,NA,"Republican",6,NA,NA,NA,NA,0.6,1,2,"3","Rep Swing",1,"same",1,"same","LH",44,0,"SC",0.52,4,10,-6
78,48,44,1,NA,29,0.210526315789474,9,NA,NA,60,"female",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",4,"HH","1","Experiment 2",93,"New York",1,"high",NA,NA,NA,NA,NA,"Republican",6,NA,NA,NA,NA,0.6,2,2,"1","Sure Dem",1,"same",1,"same","HH",61,1,"NY",1.93,13,17,-4
78,29,27,1,NA,20,0.222222222222222,10,NA,NA,60,"female",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",4,"HH","1","Experiment 2",93,"Massachusetts",1,"high",NA,NA,NA,NA,NA,"Republican",6,NA,NA,NA,NA,0.6,2,2,"1","Sure Dem",1,"same",1,"same","HH",66,1,"MA",0.69,37,39,-2
78,35,31,1,NA,20,0.266666666666667,11,NA,NA,60,"female",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",3,"HL","3","Experiment 2",93,"Georgia",1,"high",NA,NA,NA,NA,NA,"Republican",6,NA,NA,NA,NA,0.6,2,1,"3","Rep Swing",1,"same",1,"same","HL",50,1,"GA",1,15,19,-4
78,34,29,1,NA,20,0.357142857142857,12,NA,NA,60,"female",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",3,"HL","3","Experiment 2",93,"Kentucky",1,"high",NA,NA,NA,NA,NA,"Republican",6,NA,NA,NA,NA,0.6,2,1,"4","Sure Rep",1,"same",1,"same","HL",37,0,"KY",0.45,3,8,-5
78,50,51,2,NA,62,0.0833333333333333,15,NA,NA,60,"female",NA,NA,NA,"Low",NA,"Low",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",1,"LL","11","Experiment 2",93,"Florida",1,"low",NA,NA,NA,NA,NA,"Republican",6,NA,NA,NA,NA,0.6,1,1,"2","Dem Swing",0,"opp",0,"opp","LL",48,0,"FL",2.17,2,3,-1
78,30,28,1,NA,19,0.181818181818182,16,NA,NA,60,"female",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",3,"HL","3","Experiment 2",93,"Wyoming",1,"high",NA,NA,NA,NA,NA,"Republican",6,NA,NA,NA,NA,0.6,2,1,"4","Sure Rep",1,"same",1,"same","HL",29,0," WY",0.06,1,1,0
78,84,83,2,NA,71,0.0769230769230769,17,NA,NA,60,"female",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",3,"HL","3","Experiment 2",93,"D.C.",1,"low",NA,NA,NA,NA,NA,"Republican",6,NA,NA,NA,NA,0.6,2,1,"1","Sure Dem",0,"opp",1,"same","HL",93,1,"DC",0.07,9,10,-1
78,36,43,2,NA,49,0.538461538461538,18,NA,NA,60,"female",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",3,"HL","3","Experiment 2",93,"Alabama",1,"low",NA,NA,NA,NA,NA,"Republican",6,NA,NA,NA,NA,0.6,2,1,"4","Sure Rep",0,"opp",0,"opp","HL",41,0,"AL",0.49,5,2,3
78,52,55,1,NA,70,0.166666666666667,19,NA,NA,60,"female",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",3,"HL","3","Experiment 2",93,"North Carolina",1,"high",NA,NA,NA,NA,NA,"Republican",6,NA,NA,NA,NA,0.6,2,1,"2","Dem Swing",0,"opp",1,"same","HL",49,0,"NC",1.06,3,6,-3
78,47,50,2,NA,59,0.25,20,NA,NA,60,"female",NA,NA,NA,"Low",NA,"Low",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",1,"LL","11","Experiment 2",93,"Hawaii",1,"low",92,6,5,6,"no","Republican",6,7,16,NA,"NO COMMENTS",0.6,1,1,"1","Sure Dem",0,"opp",0,"opp","LL",64,1,"HI",0.14,17,14,3
80,51,51,2,NA,40,0,2,NA,NA,30,"female",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",4,"HH","1","Experiment 2",96,"Nevada",1,"low",NA,NA,NA,NA,NA,"Democratic",9,NA,NA,NA,NA,0.9,2,2,"2","Dem Swing",0,"opp",0,"opp","HH",51,1,"NV",0.31,0,0,0
80,50,50,2,NA,34,0,3,NA,NA,30,"female",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",4,"HH","1","Experiment 2",96,"Pennsylvania",1,"low",NA,NA,NA,NA,NA,"Democratic",9,NA,NA,NA,NA,0.9,2,2,"2","Dem Swing",0,"opp",0,"opp","HH",50,1,"PA",1.28,0,0,0
80,58,57,2,NA,47,0.0909090909090909,5,NA,NA,30,"female",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",4,"HH","1","Experiment 2",96,"Florida",1,"low",NA,NA,NA,NA,NA,"Democratic",9,NA,NA,NA,NA,0.9,2,2,"2","Dem Swing",0,"opp",0,"opp","HH",48,0,"FL",2.17,10,9,1
80,55,54,2,NA,36,0.0526315789473684,6,NA,NA,30,"female",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",4,"HH","1","Experiment 2",96,"New York",1,"low",NA,NA,NA,NA,NA,"Democratic",9,NA,NA,NA,NA,0.9,2,2,"1","Sure Dem",0,"opp",0,"opp","HH",61,1,"NY",1.93,6,7,-1
80,50,50,1,NA,62,0,8,NA,NA,30,"female",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",4,"HH","1","Experiment 2",96,"Ohio",1,"high",NA,NA,NA,NA,NA,"Democratic",9,NA,NA,NA,NA,0.9,2,2,"3","Rep Swing",1,"same",0,"opp","HH",46,0,"OH",1.17,4,4,0
80,50,50,1,NA,60,0,10,NA,NA,30,"female",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",4,"HH","1","Experiment 2",96,"Kentucky",1,"high",NA,NA,NA,NA,NA,"Democratic",9,NA,NA,NA,NA,0.9,2,2,"4","Sure Rep",1,"same",0,"opp","HH",37,0,"KY",0.45,13,13,0
80,50,50,1,NA,34,0,11,NA,NA,30,"female",NA,NA,NA,"Low",NA,"Low",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",1,"LL","11","Experiment 2",96,"Oklahoma",1,"high",NA,NA,NA,NA,NA,"Democratic",9,NA,NA,NA,NA,0.9,1,1,"4","Sure Rep",0,"opp",0,"opp","LL",34,0,"OK",0.4,16,16,0
80,50,50,2,NA,63,0,12,NA,NA,30,"female",NA,NA,NA,"Low",NA,"Low",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",1,"LL","11","Experiment 2",96,"North Carolina",1,"low",NA,NA,NA,NA,NA,"Democratic",9,NA,NA,NA,NA,0.9,1,1,"2","Dem Swing",1,"same",0,"opp","LL",49,0,"NC",1.06,1,1,0
80,50,50,1,NA,29,0,13,NA,NA,30,"female",NA,NA,NA,"Low",NA,"Low",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",1,"LL","11","Experiment 2",96,"D.C.",1,"high",NA,NA,NA,NA,NA,"Democratic",9,NA,NA,NA,NA,0.9,1,1,"1","Sure Dem",0,"opp",0,"opp","LL",93,1,"DC",0.07,43,43,0
80,50,50,2,NA,64,0,14,NA,NA,30,"female",NA,NA,NA,"Low",NA,"Low",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",1,"LL","11","Experiment 2",96,"Iowa",1,"low",NA,NA,NA,NA,NA,"Democratic",9,NA,NA,NA,NA,0.9,1,1,"3","Rep Swing",1,"same",0,"opp","LL",46,0,"IA",0.31,4,4,0
80,50,50,1,NA,38,0,15,NA,NA,30,"female",NA,NA,NA,"Low",NA,"Low",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",1,"LL","11","Experiment 2",96,"Georgia",1,"high",NA,NA,NA,NA,NA,"Democratic",9,NA,NA,NA,NA,0.9,1,1,"3","Rep Swing",0,"opp",0,"opp","LL",50,1,"GA",1,0,0,0
80,50,50,2,NA,60,0,17,NA,NA,30,"female",NA,NA,NA,"Low",NA,"Low",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",1,"LL","11","Experiment 2",96,"Texas",1,"low",NA,NA,NA,NA,NA,"Democratic",9,NA,NA,NA,NA,0.9,1,1,"3","Rep Swing",1,"same",0,"opp","LL",47,0,"TX",2.93,3,3,0
80,50,50,1,NA,37,0,18,NA,NA,30,"female",NA,NA,NA,"Low",NA,"Low",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",1,"LL","11","Experiment 2",96,"Hawaii",1,"high",NA,NA,NA,NA,NA,"Democratic",9,NA,NA,NA,NA,0.9,1,1,"1","Sure Dem",0,"opp",0,"opp","LL",64,1,"HI",0.14,14,14,0
81,65,65,1,NA,80,0,1,NA,NA,66,"male",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",4,"HH","1","Experiment 2",97,"New York",1,"high",0,0,0,0,"0","Republican",7,NA,NA,NA,NA,0.7,2,2,"1","Sure Dem",0,"opp",1,"same","HH",61,1,"NY",1.93,4,4,0
81,47,47,2,NA,58,0,2,NA,NA,66,"male",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",4,"HH","1","Experiment 2",97,"Georgia",1,"low",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,2,"3","Rep Swing",0,"opp",0,"opp","HH",50,1,"GA",1,3,3,0
81,47,47,1,NA,37,0,5,NA,NA,66,"male",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",4,"HH","1","Experiment 2",97,"Kentucky",1,"high",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,2,"4","Sure Rep",1,"same",1,"same","HH",37,0,"KY",0.45,10,10,0
81,47,47,2,NA,66,0,6,NA,NA,66,"male",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",4,"HH","1","Experiment 2",97,"Texas",1,"low",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,2,"3","Rep Swing",0,"opp",0,"opp","HH",47,0,"TX",2.93,0,0,0
81,39,39,1,NA,27,0,8,NA,NA,66,"male",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",4,"HH","1","Experiment 2",97,"Oklahoma",1,"high",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,2,"4","Sure Rep",1,"same",1,"same","HH",34,0,"OK",0.4,5,5,0
81,59,59,2,NA,41,0,9,NA,NA,66,"male",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",4,"HH","1","Experiment 2",97,"California",1,"low",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,2,"1","Sure Dem",1,"same",0,"opp","HH",64,1,"CA",3.94,5,5,0
81,51,51,1,NA,67,0,11,NA,NA,66,"male",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",3,"HL","3","Experiment 2",97,"Arizona",1,"high",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,1,"2","Dem Swing",0,"opp",1,"same","HL",50,1,"AZ",0.74,1,1,0
81,56,56,1,NA,69,0,12,NA,NA,66,"male",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",3,"HL","3","Experiment 2",97,"Massachusetts",1,"high",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,1,"1","Sure Dem",0,"opp",1,"same","HL",66,1,"MA",0.69,10,10,0
81,39,39,2,NA,59,0,13,NA,NA,66,"male",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",3,"HL","3","Experiment 2",97,"Alabama",1,"low",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,1,"4","Sure Rep",0,"opp",0,"opp","HL",41,0,"AL",0.49,2,2,0
81,55,55,1,NA,70,0,14,NA,NA,66,"male",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",3,"HL","3","Experiment 2",97,"Hawaii",1,"high",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,1,"1","Sure Dem",0,"opp",1,"same","HL",64,1,"HI",0.14,9,9,0
81,48,48,2,NA,59,0,15,NA,NA,66,"male",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",3,"HL","3","Experiment 2",97,"Florida",1,"low",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,1,"2","Dem Swing",0,"opp",0,"opp","HL",48,0,"FL",2.17,0,0,0
81,49,49,2,NA,59,0,16,NA,NA,66,"male",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",3,"HL","3","Experiment 2",97,"Iowa",1,"low",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,1,"3","Rep Swing",0,"opp",0,"opp","HL",46,0,"IA",0.31,3,3,0
81,51,51,2,NA,35,0,19,NA,NA,66,"male",NA,NA,NA,"Low",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",3,"HL","3","Experiment 2",97,"North Carolina",1,"low",NA,NA,NA,NA,NA,"Republican",7,NA,NA,NA,NA,0.7,2,1,"2","Dem Swing",1,"same",0,"opp","HL",49,0,"NC",1.06,2,2,0
82,35,35,2,NA,50,0,1,NA,NA,32,"male",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",4,"HH","1","Experiment 2",99,"South Carolina",1,"low",0,0,0,0,"0","Republican",5,NA,NA,NA,NA,0.5,2,2,"3","Rep Swing",0,"opp",0,"opp","HH",44,0,"SC",0.52,9,9,0
82,25,25,1,NA,14,0,2,NA,NA,32,"male",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",4,"HH","1","Experiment 2",99,"Alabama",1,"high",NA,NA,NA,NA,NA,"Republican",5,NA,NA,NA,NA,0.5,2,2,"4","Sure Rep",1,"same",1,"same","HH",41,0,"AL",0.49,16,16,0
82,50,43,2,NA,35,0.466666666666667,4,NA,NA,32,"male",NA,NA,NA,"High",NA,"Low",NA,NA,NA,NA,NA,0,0,NA,2,"Compromise",2,"LH","88","Experiment 2",99,"North Carolina",1,"low",NA,NA,NA,NA,NA,"Republican",5,NA,NA,NA,NA,0.5,1,2,"2","Dem Swing",1,"same",0,"opp","LH",49,0,"NC",1.06,1,6,-5
82,83,83,2,NA,72,0,5,NA,NA,32,"male",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",4,"HH","1","Experiment 2",99,"Texas",1,"low",NA,NA,NA,NA,NA,"Republican",5,NA,NA,NA,NA,0.5,2,2,"3","Rep Swing",0,"opp",1,"same","HH",47,0,"TX",2.93,36,36,0
82,84,84,2,NA,65,0,6,NA,NA,32,"male",NA,NA,NA,"High",NA,"High",NA,NA,NA,NA,NA,0,1,NA,1,"Stay",4,"HH","1","Experiment 2",99,"Massachusetts",1,"low",NA,NA,NA,NA,NA,"Republican",5,NA,NA,NA,NA,0.5,2,2,"1","Sure Dem",0,"opp",1,"same","HH",66,1,"MA",0.69,18,18,0
