"ID","e1","e2","treatment","nAnimals","social_info","s","period","confidence","social_confidence","confidenceTreatment","age","gender","gender_factor","time_estimate.1","time_estimate.2","uncertainty","confidence_other","confidence_self_category","confidence_self","social_confidence_factor","norm1","std_error","under","under_factor","copy","stay","diff_conf","heuristic","heuristic_f","interaction","interaction_f","linetype","experiment"
89,50,53,0,58,60,0.3,3,7,10,3,32,2,"male",6,5,"High","High",3,"High","10",0.862068965517241,-0.0214238073966146,-1,"underestimate",0,0,3,2,"Compromise",4,"HH","1","Experiment 1"
89,84,82,0,79,65,0.105263157894737,4,4,6,2,32,2,"male",5,4,"High","Medium",1,"Low","6",1.06329113924051,0.17979836632665,1,"overestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
89,60,55,0,57,49,0.454545454545455,5,6,4,1,32,2,"male",3,5,"High","Low",2,"Medium","4",1.05263157894737,0.169138806033512,1,"overestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
89,87,87,1,94,103,0,6,8,1,1,32,2,"male",4,5,"Low","Low",3,"High","1",0.925531914893617,0.042039141979761,-1,"underestimate",0,1,-7,1,"Stay",3,"HL","3","Experiment 1"
89,53,48,1,44,43,0.5,7,8,9,3,32,2,"male",5,6,"Low","High",3,"High","9",1.20454545454545,0.321052681631599,1,"overestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
89,58,68,0,76,70,0.833333333333333,8,7,10,3,32,2,"male",11,7,"High","High",3,"High","10",0.763157894736842,-0.120334878177014,-1,"underestimate",0,0,3,2,"Compromise",4,"HH","1","Experiment 1"
89,83,87,1,98,100,0.235294117647059,9,8,6,2,32,2,"male",6,5,"Low","Medium",3,"High","6",0.846938775510204,-0.0365539974036518,-1,"underestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
89,61,68,0,62,78,0.411764705882353,10,3,6,2,32,2,"male",4,4,"High","Medium",1,"Low","6",0.983870967741935,0.10037819482808,-1,"underestimate",0,0,3,2,"Compromise",NA,NA,NA,"Experiment 1"
89,91,98,1,93,101,0.7,11,6,9,3,32,2,"male",4,4,"Low","High",2,"Medium","9",0.978494623655914,0.095001850742058,-1,"underestimate",0,0,3,2,"Compromise",NA,NA,NA,"Experiment 1"
89,57,62,0,84,69,0.416666666666667,12,6,3,1,32,2,"male",19,4,"High","Low",2,"Medium","3",0.678571428571429,-0.204921344342427,-1,"underestimate",0,0,-3,2,"Compromise",NA,NA,NA,"Experiment 1"
89,77,77,1,58,63,0,13,8,2,1,32,2,"male",3,10,"Low","Low",3,"High","2",1.32758620689655,0.444093433982696,1,"overestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
89,94,90,1,79,75,0.210526315789474,14,9,7,3,32,2,"male",4,6,"Low","High",3,"High","7",1.18987341772152,0.306380644807663,1,"overestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
89,43,44,1,57,51,0.125,15,9,1,1,32,2,"male",3,6,"Low","Low",3,"High","1",0.754385964912281,-0.129106808001575,-1,"underestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
89,94,97,1,94,103,0.333333333333333,16,9,7,3,32,2,"male",5,5,"Low","High",3,"High","7",1,0.116507227086144,0,"correct",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
89,46,43,1,44,39,0.428571428571429,17,8,6,2,32,2,"male",4,4,"Low","Medium",3,"High","6",1.04545454545455,0.161961772540689,1,"overestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
89,62,71,0,76,76,0.642857142857143,18,7,8,3,32,2,"male",5,6,"High","High",3,"High","8",0.815789473684211,-0.0677032992296455,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
89,79,81,0,98,97,0.111111111111111,19,4,2,1,32,2,"male",7,5,"High","Low",1,"Low","2",0.806122448979592,-0.0773703239342641,-1,"underestimate",0,0,-2,2,"Compromise",1,"LL","11","Experiment 1"
89,52,63,0,62,63,1,20,4,10,3,32,2,"male",6,9,"High","High",1,"Low","10",0.838709677419355,-0.0447830954945011,-1,"underestimate",1,0,6,3,"Copy",2,"LH","88","Experiment 1"
90,70,67,1,93,67,1,1,7,3,1,34,1,"female",20,23,"Low","Low",3,"High","3",0.752688172043011,-0.130804600870845,-1,"underestimate",1,0,-4,3,"Copy",3,"HL","3","Experiment 1"
90,47,53,0,84,53,1,2,8,4,1,34,1,"female",15,18,"High","Low",3,"High","4",0.55952380952381,-0.323968963390046,-1,"underestimate",1,0,-4,3,"Copy",3,"HL","3","Experiment 1"
90,21,29,0,58,30,0.888888888888889,3,9,1,1,34,1,"female",12,17,"High","Low",3,"High","1",0.362068965517241,-0.521423807396615,-1,"underestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
90,68,82,1,79,81,1.07692307692308,4,7,7,3,34,1,"female",13,64,"Low","High",3,"High","7",0.860759493670886,-0.0227332792429699,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
90,19,36,0,57,38,0.894736842105263,5,8,3,1,34,1,"female",14,88,"High","Low",3,"High","3",0.333333333333333,-0.550159439580523,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
90,31,36,0,94,37,0.833333333333333,6,8,10,3,34,1,"female",12,14,"High","High",3,"High","10",0.329787234042553,-0.553705538871303,-1,"underestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
90,41,44,1,44,49,0.375,7,8,8,3,34,1,"female",11,14,"Low","High",3,"High","8",0.931818181818182,0.0483254089043258,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
90,62,76,1,76,76,1,8,8,8,3,34,1,"female",15,18,"Low","High",3,"High","8",0.815789473684211,-0.0677032992296455,-1,"underestimate",1,0,0,3,"Copy",4,"HH","1","Experiment 1"
90,76,91,1,98,90,1.07142857142857,9,8,3,1,34,1,"female",10,18,"Low","Low",3,"High","3",0.775510204081633,-0.107982568832223,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
90,21,21,0,62,24,0,10,9,10,3,34,1,"female",14,14,"High","High",3,"High","10",0.338709677419355,-0.544783095494501,-1,"underestimate",0,1,1,1,"Stay",4,"HH","1","Experiment 1"
90,65,79,1,93,78,1.07692307692308,11,8,6,2,34,1,"female",9,12,"Low","Medium",3,"High","6",0.698924731182796,-0.18456804173106,-1,"underestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
90,67,82,1,84,81,1.07142857142857,12,7,1,1,34,1,"female",11,13,"Low","Low",3,"High","1",0.797619047619048,-0.0858737252948083,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
90,29,36,0,58,37,0.875,13,9,10,3,34,1,"female",12,32,"High","High",3,"High","10",0.5,-0.383492772913856,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
90,47,55,0,79,56,0.888888888888889,14,9,6,2,34,1,"female",10,19,"High","Medium",3,"High","6",0.594936708860759,-0.288556064053097,-1,"underestimate",0,0,-3,2,"Compromise",NA,NA,NA,"Experiment 1"
90,59,47,1,57,47,1,15,7,8,3,34,1,"female",12,13,"Low","High",3,"High","8",1.03508771929825,0.15159494638439,1,"overestimate",1,0,1,3,"Copy",4,"HH","1","Experiment 1"
90,34,45,0,94,46,0.916666666666667,16,9,6,2,34,1,"female",11,31,"High","Medium",3,"High","6",0.361702127659574,-0.521790645254282,-1,"underestimate",0,0,-3,2,"Compromise",NA,NA,NA,"Experiment 1"
90,13,26,0,44,27,0.928571428571429,17,10,1,1,34,1,"female",11,11,"High","Low",3,"High","1",0.295454545454545,-0.588038227459311,-1,"underestimate",0,0,-9,2,"Compromise",3,"HL","3","Experiment 1"
90,36,40,0,76,40,1,18,8,10,3,34,1,"female",13,68,"High","High",3,"High","10",0.473684210526316,-0.40980856238754,-1,"underestimate",1,0,2,3,"Copy",4,"HH","1","Experiment 1"
90,87,103,1,98,102,1.06666666666667,19,7,1,1,34,1,"female",13,12,"Low","Low",3,"High","1",0.887755102040816,0.00426232912696034,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
90,63,48,1,62,50,1.15384615384615,20,7,6,2,34,1,"female",7,11,"Low","Medium",3,"High","6",1.01612903225806,0.132636259344209,1,"overestimate",0,0,-1,2,"Compromise",NA,NA,NA,"Experiment 1"
91,70,70,1,93,67,0,1,9,3,1,36,1,"female",11,28,"Low","Low",3,"High","3",0.752688172043011,-0.130804600870845,-1,"underestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
91,50,51,0,84,60,0.1,2,7,8,3,36,1,"female",10,30,"High","High",3,"High","8",0.595238095238095,-0.288254677675761,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
91,70,70,0,58,55,0,3,8,4,1,36,1,"female",11,27,"High","Low",3,"High","4",1.20689655172414,0.323403778810282,1,"overestimate",0,1,-4,1,"Stay",3,"HL","3","Experiment 1"
91,100,100,1,79,81,0,4,10,3,1,36,1,"female",7,12,"Low","Low",3,"High","3",1.26582278481013,0.382330011896271,1,"overestimate",0,1,-7,1,"Stay",3,"HL","3","Experiment 1"
91,50,50,1,57,60,0,5,9,5,2,36,1,"female",7,10,"Low","Medium",3,"High","5",0.87719298245614,-0.00629979045771567,-1,"underestimate",0,1,-4,1,"Stay",NA,NA,NA,"Experiment 1"
91,50,60,1,94,61,0.909090909090909,6,8,3,1,36,1,"female",8,16,"Low","Low",3,"High","3",0.531914893617021,-0.351577879296835,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
91,40,50,1,44,48,1.25,7,8,9,3,36,1,"female",15,16,"Low","High",3,"High","9",0.909090909090909,0.0255981361770531,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
91,110,104,1,76,92,0.333333333333333,8,8,9,3,36,1,"female",11,8,"Low","High",3,"High","9",1.44736842105263,0.563875648138776,1,"overestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
91,75,78,0,98,91,0.1875,9,7,10,3,36,1,"female",19,9,"High","High",3,"High","10",0.76530612244898,-0.118186650464876,-1,"underestimate",0,0,3,2,"Compromise",4,"HH","1","Experiment 1"
91,100,93,1,62,77,0.304347826086957,10,8,8,3,36,1,"female",9,9,"Low","High",3,"High","8",1.61290322580645,0.729410452892596,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
91,70,72,1,93,67,-0.666666666666667,11,9,3,1,36,1,"female",7,10,"Low","Low",3,"High","3",0.752688172043011,-0.130804600870845,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
91,50,52,1,84,67,0.117647058823529,12,10,5,2,36,1,"female",9,9,"Low","Medium",3,"High","5",0.595238095238095,-0.288254677675761,-1,"underestimate",0,0,-5,2,"Compromise",NA,NA,NA,"Experiment 1"
91,60,55,0,58,49,0.454545454545455,13,8,3,1,36,1,"female",9,9,"High","Low",3,"High","3",1.03448275862069,0.150989985706834,1,"overestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
91,65,68,1,79,80,0.2,14,8,9,3,36,1,"female",6,10,"Low","High",3,"High","9",0.822784810126582,-0.0607079627872736,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
91,63,67,0,57,51,-0.333333333333333,15,8,1,1,36,1,"female",6,8,"High","Low",3,"High","1",1.10526315789474,0.221770384980881,1,"overestimate",0,0,-7,2,"Compromise",3,"HL","3","Experiment 1"
91,62,67,0,94,73,0.454545454545455,16,7,3,1,36,1,"female",7,10,"High","Low",3,"High","3",0.659574468085106,-0.22391830482875,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
91,70,64,0,44,55,0.4,17,8,8,3,36,1,"female",7,9,"High","High",3,"High","8",1.59090909090909,0.707416317995235,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
91,60,64,0,76,75,0.266666666666667,18,9,6,2,36,1,"female",7,9,"High","Medium",3,"High","6",0.789473684210526,-0.0940190887033296,-1,"underestimate",0,0,-3,2,"Compromise",NA,NA,NA,"Experiment 1"
91,80,91,0,98,96,0.6875,19,8,6,2,36,1,"female",7,8,"High","Medium",3,"High","6",0.816326530612245,-0.0671662423016111,-1,"underestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
91,66,60,0,62,53,0.461538461538462,20,8,7,3,36,1,"female",7,8,"High","High",3,"High","7",1.06451612903226,0.181023356118402,1,"overestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
92,89,94,1,93,110,0.238095238095238,1,6,4,1,55,2,"male",13,15,"Low","Low",2,"Medium","4",0.956989247311828,0.073496474397972,-1,"underestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
92,73,76,0,84,87,0.214285714285714,2,4,5,2,55,2,"male",10,12,"High","Medium",1,"Low","5",0.869047619047619,-0.0144451538662369,-1,"underestimate",0,0,1,2,"Compromise",NA,NA,NA,"Experiment 1"
92,77,77,1,58,63,0,3,7,2,1,55,2,"male",9,17,"Low","Low",3,"High","2",1.32758620689655,0.444093433982696,1,"overestimate",0,1,-5,1,"Stay",3,"HL","3","Experiment 1"
92,97,96,0,79,79,0.0555555555555556,4,3,4,1,55,2,"male",9,17,"High","Low",1,"Low","4",1.22784810126582,0.344355328351967,1,"overestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
92,67,66,1,57,55,0.0833333333333333,5,7,7,3,55,2,"male",8,23,"Low","High",3,"High","7",1.17543859649123,0.291945823577372,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
92,79,81,0,94,92,0.153846153846154,6,2,6,2,55,2,"male",9,11,"High","Medium",1,"Low","6",0.840425531914894,-0.0430672409989623,-1,"underestimate",0,0,4,2,"Compromise",NA,NA,NA,"Experiment 1"
92,42,48,0,44,50,0.75,7,3,9,3,55,2,"male",11,19,"High","High",1,"Low","9",0.954545454545455,0.0710526816315986,-1,"underestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
92,93,94,1,76,75,-0.0555555555555556,8,6,6,2,55,2,"male",8,13,"Low","Medium",2,"Medium","6",1.22368421052632,0.34019143761246,1,"overestimate",0,0,0,2,"Compromise",NA,NA,NA,"Experiment 1"
92,106,105,1,98,85,0.0476190476190476,9,4,7,3,55,2,"male",9,12,"Low","High",1,"Low","7",1.08163265306122,0.198139880147369,1,"overestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
92,55,54,0,62,66,-0.0909090909090909,10,4,1,1,55,2,"male",8,14,"High","Low",1,"Low","1",0.887096774193548,0.0036040012796924,-1,"underestimate",0,0,-3,2,"Compromise",1,"LL","11","Experiment 1"
92,113,111,1,93,90,0.0869565217391304,11,2,6,2,55,2,"male",10,11,"Low","Medium",1,"Low","6",1.21505376344086,0.331560990527004,1,"overestimate",0,0,4,2,"Compromise",NA,NA,NA,"Experiment 1"
92,102,100,1,84,80,0.0909090909090909,12,6,8,3,55,2,"male",8,12,"Low","High",2,"Medium","8",1.21428571428571,0.330792941371858,1,"overestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
92,66,65,1,58,53,0.0769230769230769,13,7,8,3,55,2,"male",7,11,"Low","High",3,"High","8",1.13793103448276,0.254438261568903,1,"overestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
92,76,80,0,79,93,0.235294117647059,14,2,4,1,55,2,"male",6,10,"High","Low",1,"Low","4",0.962025316455696,0.0785325435418402,-1,"underestimate",0,0,2,2,"Compromise",1,"LL","11","Experiment 1"
92,64,62,1,57,50,0.142857142857143,15,7,9,3,55,2,"male",8,11,"Low","High",3,"High","9",1.12280701754386,0.239314244630004,1,"overestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
92,80,82,0,94,90,0.2,16,2,3,1,55,2,"male",7,11,"High","Low",1,"Low","3",0.851063829787234,-0.0324289431266219,-1,"underestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
92,41,42,0,44,49,0.125,17,3,3,1,55,2,"male",7,13,"High","Low",1,"Low","3",0.931818181818182,0.0483254089043258,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
92,90,90,1,76,72,0,18,6,7,3,55,2,"male",7,11,"Low","High",2,"Medium","7",1.18421052631579,0.300717753401933,1,"overestimate",0,1,1,1,"Stay",NA,NA,NA,"Experiment 1"
92,105,102,0,98,85,0.15,19,2,7,3,55,2,"male",21,12,"High","High",1,"Low","7",1.07142857142857,0.187935798514715,1,"overestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
92,69,66,0,62,55,0.214285714285714,20,2,3,1,55,2,"male",7,13,"High","Low",1,"Low","3",1.11290322580645,0.229410452892596,1,"overestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
93,72,78,1,93,87,0.4,1,6,8,3,40,2,"male",7,12,"Low","High",2,"Medium","8",0.774193548387097,-0.109299224526759,-1,"underestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
93,106,104,0,84,84,0.0909090909090909,2,4,4,1,40,2,"male",9,16,"High","Low",1,"Low","4",1.26190476190476,0.378411988990906,1,"overestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
93,56,59,0,58,67,0.272727272727273,3,4,6,2,40,2,"male",7,8,"High","Medium",1,"Low","6",0.96551724137931,0.0820244684654544,-1,"underestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
93,73,76,0,79,90,0.176470588235294,4,3,9,3,40,2,"male",5,9,"High","High",1,"Low","9",0.924050632911392,0.0405578599975365,-1,"underestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
93,49,51,1,57,58,0.222222222222222,5,7,1,1,40,2,"male",4,8,"Low","Low",3,"High","1",0.859649122807018,-0.0238436501068384,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
93,91,94,1,94,107,0.1875,6,6,6,2,40,2,"male",4,8,"Low","Medium",2,"Medium","6",0.968085106382979,0.0845923334691228,-1,"underestimate",0,0,0,2,"Compromise",NA,NA,NA,"Experiment 1"
93,53,51,0,44,42,0.181818181818182,7,4,6,2,40,2,"male",5,7,"High","Medium",1,"Low","6",1.20454545454545,0.321052681631599,1,"overestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
93,78,77,1,76,64,0.0714285714285714,8,7,1,1,40,2,"male",6,5,"Low","Low",3,"High","1",1.02631578947368,0.142823016559828,1,"overestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
93,110,108,0,98,87,0.0869565217391304,9,4,4,1,40,2,"male",7,7,"High","Low",1,"Low","4",1.12244897959184,0.238956206677981,1,"overestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
93,49,51,1,62,60,0.181818181818182,10,7,9,3,40,2,"male",5,6,"Low","High",3,"High","9",0.790322580645161,-0.0931701922686947,-1,"underestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
93,65,65,0,93,67,0,11,3,3,1,40,2,"male",8,10,"High","Low",1,"Low","3",0.698924731182796,-0.18456804173106,-1,"underestimate",0,1,0,1,"Stay",1,"LL","11","Experiment 1"
93,77,80,0,84,91,0.214285714285714,12,5,9,3,40,2,"male",5,4,"High","High",2,"Medium","9",0.916666666666667,0.0331738937528107,-1,"underestimate",0,0,4,2,"Compromise",NA,NA,NA,"Experiment 1"
93,71,70,1,58,55,0.0625,13,6,4,1,40,2,"male",7,4,"Low","Low",2,"Medium","4",1.22413793103448,0.340645158120627,1,"overestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
93,75,77,1,79,93,0.111111111111111,14,7,4,1,40,2,"male",5,4,"Low","Low",3,"High","4",0.949367088607595,0.0658743156937389,-1,"underestimate",0,0,-3,2,"Compromise",3,"HL","3","Experiment 1"
93,51,53,1,57,60,0.222222222222222,15,7,8,3,40,2,"male",6,7,"Low","High",3,"High","8",0.894736842105263,0.0112440691914072,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
93,79,81,0,94,95,0.125,16,6,7,3,40,2,"male",4,5,"High","High",2,"Medium","7",0.840425531914894,-0.0430672409989623,-1,"underestimate",0,0,1,2,"Compromise",NA,NA,NA,"Experiment 1"
93,46,45,1,44,34,0.0833333333333333,17,7,9,3,40,2,"male",6,6,"Low","High",3,"High","9",1.04545454545455,0.161961772540689,1,"overestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
93,74,77,0,76,92,0.166666666666667,18,3,9,3,40,2,"male",4,4,"High","High",1,"Low","9",0.973684210526316,0.0901914376124598,-1,"underestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
93,108,110,1,98,87,-0.0952380952380952,19,4,4,1,40,2,"male",8,5,"Low","Low",1,"Low","4",1.10204081632653,0.218548043412675,1,"overestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
93,61,63,0,62,78,0.117647058823529,20,4,6,2,40,2,"male",7,4,"High","Medium",1,"Low","6",0.983870967741935,0.10037819482808,-1,"underestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
94,84,91,1,93,101,0.411764705882353,1,9,9,3,62,2,"male",6,9,"Low","High",3,"High","9",0.903225806451613,0.0197330335377569,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
94,56,86,0,84,67,2.72727272727273,2,8,4,1,62,2,"male",7,12,"High","Low",3,"High","4",0.666666666666667,-0.216826106247189,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
94,86,95,1,58,71,-0.6,3,9,1,1,62,2,"male",6,13,"Low","Low",3,"High","1",1.48275862068966,0.599265847775799,1,"overestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
94,90,88,1,79,73,0.117647058823529,4,8,5,2,62,2,"male",11,11,"Low","Medium",3,"High","5",1.13924050632911,0.255747733415258,1,"overestimate",0,0,-3,2,"Compromise",NA,NA,NA,"Experiment 1"
94,33,107,0,57,43,7.4,5,8,6,2,62,2,"male",32,13,"High","Medium",3,"High","6",0.578947368421053,-0.304545404492803,-1,"underestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
94,100,104,1,94,82,-0.222222222222222,6,9,7,3,62,2,"male",5,10,"Low","High",3,"High","7",1.06382978723404,0.180337014320187,1,"overestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
94,20,108,0,44,28,11,7,9,10,3,62,2,"male",8,12,"High","High",3,"High","10",0.454545454545455,-0.428947318368401,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
94,85,102,0,76,75,-1.7,8,9,6,2,62,2,"male",5,9,"High","Medium",3,"High","6",1.11842105263158,0.234928279717723,1,"overestimate",0,0,-3,2,"Compromise",NA,NA,NA,"Experiment 1"
94,108,107,1,98,87,0.0476190476190476,9,8,4,1,62,2,"male",5,9,"Low","Low",3,"High","4",1.10204081632653,0.218548043412675,1,"overestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
94,22,22,0,62,34,0,10,8,4,1,62,2,"male",6,10,"High","Low",3,"High","4",0.354838709677419,-0.528654063236437,-1,"underestimate",0,1,-4,1,"Stay",3,"HL","3","Experiment 1"
94,93,100,1,93,75,-0.388888888888889,11,9,6,2,62,2,"male",9,15,"Low","Medium",3,"High","6",1,0.116507227086144,0,"correct",0,0,-3,2,"Compromise",NA,NA,NA,"Experiment 1"
94,30,132,0,84,34,25.5,12,10,10,3,62,2,"male",9,10,"High","High",3,"High","10",0.357142857142857,-0.526349915770999,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
94,70,70,1,58,55,0,13,9,4,1,62,2,"male",9,11,"Low","Low",3,"High","4",1.20689655172414,0.323403778810282,1,"overestimate",0,1,-5,1,"Stay",3,"HL","3","Experiment 1"
94,75,80,1,79,90,0.333333333333333,14,10,9,3,62,2,"male",11,12,"Low","High",3,"High","9",0.949367088607595,0.0658743156937389,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
94,21,21,0,57,30,0,15,9,7,3,62,2,"male",8,9,"High","High",3,"High","7",0.368421052631579,-0.515071720282277,-1,"underestimate",0,1,-2,1,"Stay",4,"HH","1","Experiment 1"
94,30,28,0,94,36,-0.333333333333333,16,9,2,1,62,2,"male",8,22,"High","Low",3,"High","2",0.319148936170213,-0.564343836743643,-1,"underestimate",0,0,-7,2,"Compromise",3,"HL","3","Experiment 1"
94,33,38,1,44,40,0.714285714285714,17,9,1,1,62,2,"male",7,12,"Low","Low",3,"High","1",0.75,-0.133492772913856,-1,"underestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
94,40,41,0,76,47,0.142857142857143,18,9,8,3,62,2,"male",10,10,"High","High",3,"High","8",0.526315789473684,-0.357176983440172,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
94,49,52,0,98,57,0.375,19,8,2,1,62,2,"male",6,10,"High","Low",3,"High","2",0.5,-0.383492772913856,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
94,40,42,1,62,46,0.333333333333333,20,8,7,3,62,2,"male",7,9,"Low","High",3,"High","7",0.645161290322581,-0.238331482591275,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
95,96,67,1,93,67,1,1,10,3,1,41,2,"male",5,9,"Low","Low",3,"High","3",1.03225806451613,0.148765291602273,1,"overestimate",1,0,-7,3,"Copy",3,"HL","3","Experiment 1"
95,65,78,0,84,78,1,2,10,7,3,41,2,"male",5,7,"High","High",3,"High","7",0.773809523809524,-0.109683249104332,-1,"underestimate",1,0,-3,3,"Copy",4,"HH","1","Experiment 1"
95,83,66,1,58,66,1,3,10,3,1,41,2,"male",4,5,"Low","Low",3,"High","3",1.43103448275862,0.547541709844765,1,"overestimate",1,0,-7,3,"Copy",3,"HL","3","Experiment 1"
95,29,17,0,79,18,1.09090909090909,4,10,1,1,41,2,"male",7,7,"High","Low",3,"High","1",0.367088607594937,-0.516404165318919,-1,"underestimate",0,0,-9,2,"Compromise",3,"HL","3","Experiment 1"
95,12,20,0,57,20,1,5,10,10,3,41,2,"male",5,7,"High","High",3,"High","10",0.210526315789474,-0.672966457124382,-1,"underestimate",1,0,0,3,"Copy",4,"HH","1","Experiment 1"
95,94,103,1,94,103,1,6,10,7,3,41,2,"male",3,9,"Low","High",3,"High","7",1,0.116507227086144,0,"correct",1,0,-3,3,"Copy",4,"HH","1","Experiment 1"
95,59,48,1,44,48,1,7,10,9,3,41,2,"male",6,6,"Low","High",3,"High","9",1.34090909090909,0.457416317995235,1,"overestimate",1,0,-1,3,"Copy",4,"HH","1","Experiment 1"
95,40,47,0,76,47,1,8,10,8,3,41,2,"male",4,6,"High","High",3,"High","8",0.526315789473684,-0.357176983440172,-1,"underestimate",1,0,-2,3,"Copy",4,"HH","1","Experiment 1"
95,82,100,1,98,100,1,9,10,9,3,41,2,"male",6,6,"Low","High",3,"High","9",0.836734693877551,-0.0467580790363049,-1,"underestimate",1,0,-1,3,"Copy",4,"HH","1","Experiment 1"
95,70,56,1,62,56,1,10,10,7,3,41,2,"male",3,6,"Low","High",3,"High","7",1.12903225806452,0.24553948515066,1,"overestimate",1,0,-3,3,"Copy",4,"HH","1","Experiment 1"
95,85,109,1,93,110,0.96,11,9,4,1,41,2,"male",26,6,"Low","Low",3,"High","4",0.913978494623656,0.0304857217097999,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
