"","ID","e1","e2","treatment","nAnimals","social_info","s","period","confidence","social_confidence","confidenceTreatment","age","gender","gender_factor","time_estimate.1","time_estimate.2","uncertainty","confidence_other","confidence_self_category","confidence_self","social_confidence_factor","norm1","std_error","under","under_factor","copy","stay","diff_conf","heuristic","heuristic_f","interaction","interaction_f","linetype","experiment"
"1206",113,66,72,1,98,85,0.315789473684211,19,8,7,2,29,2,"male",14,4,"Low","High",2,"High","7",0.673469387755102,-0.210023385158754,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"1207",113,53,60,1,62,63,0.7,20,8,10,2,29,2,"male",7,5,"Low","High",2,"High","10",0.854838709677419,-0.0286540632364366,-1,"underestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"1208",114,40,44,1,93,47,0.571428571428571,1,1,2,1,35,1,"female",7,7,"Low","Low",1,"Low","2",0.43010752688172,-0.453385246032136,-1,"underestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
"1209",114,80,85,0,84,91,0.454545454545455,2,4,9,2,35,1,"female",4,6,"High","High",1,"Low","9",0.952380952380952,0.0688881794670964,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"1210",114,67,73,1,79,80,0.461538461538462,4,4,9,2,35,1,"female",4,5,"Low","High",1,"Low","9",0.848101265822785,-0.0353915070910712,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"1211",114,56,62,0,57,67,0.545454545454545,5,4,4,1,35,1,"female",4,3,"High","Low",1,"Low","4",0.982456140350877,0.0989633674370212,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1212",114,68,77,0,94,85,0.529411764705882,6,3,2,1,35,1,"female",4,3,"High","Low",1,"Low","2",0.723404255319149,-0.160088517594707,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"1213",114,83,96,0,84,104,0.619047619047619,12,4,10,2,35,1,"female",3,3,"High","High",1,"Low","10",0.988095238095238,0.104602465181382,-1,"underestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
"1214",114,66,62,0,58,53,0.307692307692308,13,2,8,2,35,1,"female",4,3,"High","High",1,"Low","8",1.13793103448276,0.254438261568903,1,"overestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
"1215",114,83,80,0,79,67,0.1875,14,2,9,2,35,1,"female",3,4,"High","High",1,"Low","9",1.05063291139241,0.167140138478549,1,"overestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
"1216",114,54,58,0,57,66,0.333333333333333,15,3,1,1,35,1,"female",3,4,"High","Low",1,"Low","1",0.947368421052632,0.0638756481387756,-1,"underestimate",0,0,-2,2,"Compromise",1,"LL","11","Experiment 1"
"1217",114,67,74,1,94,82,0.466666666666667,16,4,7,2,35,1,"female",3,4,"Low","High",1,"Low","7",0.712765957446808,-0.170726815467047,-1,"underestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
"1218",114,49,46,1,44,40,0.333333333333333,17,4,1,1,35,1,"female",4,4,"Low","Low",1,"Low","1",1.11363636363636,0.230143590722508,1,"overestimate",0,0,-3,2,"Compromise",1,"LL","11","Experiment 1"
"1219",114,71,79,0,76,85,0.571428571428571,18,2,2,1,35,1,"female",3,2,"High","Low",1,"Low","2",0.934210526315789,0.0507177534019335,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1220",114,88,95,1,98,102,0.5,19,3,1,1,35,1,"female",3,3,"Low","Low",1,"Low","1",0.897959183673469,0.0144664107596134,-1,"underestimate",0,0,-2,2,"Compromise",1,"LL","11","Experiment 1"
"1221",114,62,56,0,62,50,0.5,20,2,3,1,35,1,"female",4,2,"High","Low",1,"Low","3",1,0.116507227086144,0,"correct",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
"1222",115,75,110,1,93,110,1,1,7,4,1,30,2,"male",7,14,"Low","Low",2,"High","4",0.806451612903226,-0.0770411600106302,-1,"underestimate",1,0,-3,3,"Copy",3,"HL","3","Experiment 1"
"1223",115,77,91,0,84,91,1,2,10,9,2,30,2,"male",7,8,"High","High",2,"High","9",0.916666666666667,0.0331738937528107,-1,"underestimate",1,0,-1,3,"Copy",4,"HH","1","Experiment 1"
"1224",115,24,30,0,58,30,1,3,10,1,1,30,2,"male",13,15,"High","Low",2,"High","1",0.413793103448276,-0.46969966946558,-1,"underestimate",1,0,-9,3,"Copy",3,"HL","3","Experiment 1"
"1225",115,110,110,1,79,86,0,4,10,2,1,30,2,"male",13,12,"Low","Low",2,"High","2",1.39240506329114,0.508912290377283,1,"overestimate",0,1,-8,1,"Stay",3,"HL","3","Experiment 1"
"1226",115,55,65,1,57,65,1,5,10,7,2,30,2,"male",5,13,"Low","High",2,"High","7",0.964912280701754,0.0814195077878984,-1,"underestimate",1,0,-3,3,"Copy",4,"HH","1","Experiment 1"
"1227",115,30,35,0,94,35,1,6,10,7,2,30,2,"male",7,7,"High","High",2,"High","7",0.319148936170213,-0.564343836743643,-1,"underestimate",1,0,-3,3,"Copy",4,"HH","1","Experiment 1"
"1228",115,42,49,0,76,49,1,8,10,2,1,30,2,"male",5,10,"High","Low",2,"High","2",0.552631578947368,-0.330861193966487,-1,"underestimate",1,0,-8,3,"Copy",3,"HL","3","Experiment 1"
"1229",115,93,111,1,98,111,1,9,7,8,2,30,2,"male",9,9,"Low","High",2,"High","8",0.948979591836735,0.0654868189228788,-1,"underestimate",1,0,1,3,"Copy",4,"HH","1","Experiment 1"
"1230",115,54,64,1,62,64,1,10,7,3,1,30,2,"male",8,8,"Low","Low",2,"High","3",0.870967741935484,-0.0125250309783721,-1,"underestimate",1,0,-4,3,"Copy",3,"HL","3","Experiment 1"
"1231",115,52,64,1,93,64,1,11,10,7,2,30,2,"male",4,9,"Low","High",2,"High","7",0.559139784946237,-0.324352987967619,-1,"underestimate",1,0,-3,3,"Copy",4,"HH","1","Experiment 1"
"1232",115,35,47,0,84,47,1,12,8,9,2,30,2,"male",9,8,"High","High",2,"High","9",0.416666666666667,-0.466826106247189,-1,"underestimate",1,0,1,3,"Copy",4,"HH","1","Experiment 1"
"1233",115,34,40,0,58,40,1,13,9,10,2,30,2,"male",9,7,"High","High",2,"High","10",0.586206896551724,-0.297285876362132,-1,"underestimate",1,0,1,3,"Copy",4,"HH","1","Experiment 1"
"1234",115,28,38,0,57,38,1,15,10,3,1,30,2,"male",9,6,"High","Low",2,"High","3",0.491228070175439,-0.392264702738417,-1,"underestimate",1,0,-7,3,"Copy",3,"HL","3","Experiment 1"
"1235",115,14,14,0,44,27,0,17,10,1,1,30,2,"male",6,8,"High","Low",2,"High","1",0.318181818181818,-0.565310954732038,-1,"underestimate",0,1,-9,1,"Stay",3,"HL","3","Experiment 1"
"1236",115,46,55,1,62,55,1,20,7,3,1,30,2,"male",4,6,"Low","Low",2,"High","3",0.741935483870968,-0.141557289042888,-1,"underestimate",1,0,-4,3,"Copy",3,"HL","3","Experiment 1"
"1237",116,36,40,0,84,47,0.363636363636364,2,9,9,2,36,2,"male",6,16,"High","High",2,"High","9",0.428571428571429,-0.454921344342427,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1238",116,48,52,1,58,55,0.571428571428571,3,9,4,1,36,2,"male",4,7,"Low","Low",2,"High","4",0.827586206896552,-0.0559065660173043,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"1239",116,65,76,1,79,80,0.733333333333333,4,10,9,2,36,2,"male",3,5,"Low","High",2,"High","9",0.822784810126582,-0.0607079627872736,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"1240",116,54,56,1,57,66,0.166666666666667,5,8,1,1,36,2,"male",6,4,"Low","Low",2,"High","1",0.947368421052632,0.0638756481387756,-1,"underestimate",0,0,-7,2,"Compromise",3,"HL","3","Experiment 1"
"1241",116,38,40,0,94,48,0.2,6,10,7,2,36,2,"male",5,4,"High","High",2,"High","7",0.404255319148936,-0.47923745376492,-1,"underestimate",0,0,-3,2,"Compromise",4,"HH","1","Experiment 1"
"1242",116,44,46,1,44,52,0.25,7,10,4,1,36,2,"male",4,4,"Low","Low",2,"High","4",1,0.116507227086144,0,"correct",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"1243",116,66,67,1,76,79,0.0769230769230769,8,7,2,1,36,2,"male",5,4,"Low","Low",2,"High","2",0.868421052631579,-0.015071720282277,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"1244",116,52,54,1,62,63,0.181818181818182,10,8,10,2,36,2,"male",4,3,"Low","High",2,"High","10",0.838709677419355,-0.0447830954945011,-1,"underestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"1245",116,71,68,1,93,67,0.75,11,9,3,1,36,2,"male",6,9,"Low","Low",2,"High","3",0.763440860215054,-0.120051912698802,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"1246",116,38,39,0,84,47,0.111111111111111,12,10,9,2,36,2,"male",7,6,"High","High",2,"High","9",0.452380952380952,-0.431111820532904,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"1247",116,35,36,0,57,42,0.142857142857143,15,9,7,2,36,2,"male",9,7,"High","High",2,"High","7",0.614035087719298,-0.269457685194558,-1,"underestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"1248",116,21,22,0,44,27,0.166666666666667,17,10,1,1,36,2,"male",8,6,"High","Low",2,"High","1",0.477272727272727,-0.406220045641129,-1,"underestimate",0,0,-9,2,"Compromise",3,"HL","3","Experiment 1"
"1249",116,41,43,0,98,49,0.25,19,9,7,2,36,2,"male",7,4,"High","High",2,"High","7",0.418367346938776,-0.46512542597508,-1,"underestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"1250",116,27,25,0,62,24,0.666666666666667,20,10,10,2,36,2,"male",5,7,"High","High",2,"High","10",0.435483870967742,-0.448008901946114,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1251",117,134,134,1,93,110,0,1,4,4,1,39,1,"female",5,19,"Low","Low",1,"Low","4",1.44086021505376,0.557367442139908,1,"overestimate",0,1,0,1,"Stay",1,"LL","11","Experiment 1"
"1252",117,69,64,1,58,53,0.3125,3,4,8,2,39,1,"female",3,4,"Low","High",1,"Low","8",1.18965517241379,0.306162399499937,1,"overestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
"1253",117,88,88,1,79,71,0,4,4,3,1,39,1,"female",3,8,"Low","Low",1,"Low","3",1.11392405063291,0.230431277719055,1,"overestimate",0,1,-1,1,"Stay",1,"LL","11","Experiment 1"
"1254",117,48,46,0,44,40,0.25,7,8,10,2,39,1,"female",3,8,"High","High",2,"High","10",1.09090909090909,0.207416317995235,1,"overestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"1255",117,94,87,0,62,76,0.388888888888889,10,2,4,1,39,1,"female",6,4,"High","Low",1,"Low","4",1.51612903225806,0.632636259344209,1,"overestimate",0,0,2,2,"Compromise",1,"LL","11","Experiment 1"
"1256",117,109,102,1,93,87,0.318181818181818,11,4,8,2,39,1,"female",2,9,"Low","High",1,"Low","8",1.17204301075269,0.288550237838832,1,"overestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
"1257",117,93,86,0,84,75,0.388888888888889,12,7,7,2,39,1,"female",4,6,"High","High",2,"High","7",1.10714285714286,0.223650084229001,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1258",117,80,73,0,76,64,0.4375,18,4,1,1,39,1,"female",3,4,"High","Low",1,"Low","1",1.05263157894737,0.169138806033512,1,"overestimate",0,0,-3,2,"Compromise",1,"LL","11","Experiment 1"
"1259",117,94,105,0,98,116,0.5,19,4,4,1,39,1,"female",3,6,"High","Low",1,"Low","4",0.959183673469388,0.0756909005555317,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1260",118,98,67,1,93,67,1,1,10,3,1,34,1,"female",736,4,"Low","Low",2,"High","3",1.05376344086022,0.170270667946359,1,"overestimate",1,0,-7,3,"Copy",3,"HL","3","Experiment 1"
"1261",118,81,91,0,84,91,1,2,10,9,2,34,1,"female",3,4,"High","High",2,"High","9",0.964285714285714,0.0807929413718583,-1,"underestimate",1,0,-1,3,"Copy",4,"HH","1","Experiment 1"
"1262",118,93,73,1,58,73,1,3,10,7,2,34,1,"female",8,6,"Low","High",2,"High","7",1.60344827586207,0.719955502948213,1,"overestimate",1,0,-3,3,"Copy",4,"HH","1","Experiment 1"
"1263",118,84,67,0,57,67,1,5,10,4,1,34,1,"female",7,3,"High","Low",2,"High","4",1.47368421052632,0.59019143761246,1,"overestimate",1,0,-6,3,"Copy",3,"HL","3","Experiment 1"
"1264",118,85,103,0,94,103,1,6,10,7,2,34,1,"female",31,4,"High","High",2,"High","7",0.904255319148936,0.0207625462350802,-1,"underestimate",1,0,-3,3,"Copy",4,"HH","1","Experiment 1"
"1265",118,96,72,1,44,72,1,7,10,1,1,34,1,"female",3,4,"Low","Low",2,"High","1",2.18181818181818,1.29832540890433,1,"overestimate",1,0,-9,3,"Copy",3,"HL","3","Experiment 1"
"1266",118,82,65,1,62,65,1,10,10,8,2,34,1,"female",3,4,"Low","High",2,"High","8",1.32258064516129,0.439087872247434,1,"overestimate",1,0,-2,3,"Copy",4,"HH","1","Experiment 1"
"1267",118,87,70,1,84,70,1,12,10,3,1,34,1,"female",3,4,"Low","Low",2,"High","3",1.03571428571429,0.15222151280043,1,"overestimate",1,0,-7,3,"Copy",3,"HL","3","Experiment 1"
"1268",118,85,66,0,58,66,1,13,10,8,2,34,1,"female",3,3,"High","High",2,"High","8",1.46551724137931,0.582024468465454,1,"overestimate",1,0,-2,3,"Copy",4,"HH","1","Experiment 1"
"1269",118,89,72,0,57,72,1,15,10,1,1,34,1,"female",10,3,"High","Low",2,"High","1",1.56140350877193,0.677910735858074,1,"overestimate",1,0,-9,3,"Copy",3,"HL","3","Experiment 1"
"1270",118,81,58,1,44,58,1,17,10,4,1,34,1,"female",3,4,"Low","Low",2,"High","4",1.84090909090909,0.957416317995235,1,"overestimate",1,0,-6,3,"Copy",3,"HL","3","Experiment 1"
"1271",118,95,76,1,76,76,1,18,10,8,2,34,1,"female",4,3,"Low","High",2,"High","8",1.25,0.366507227086144,1,"overestimate",1,0,-2,3,"Copy",4,"HH","1","Experiment 1"
"1272",118,98,72,0,98,72,1,19,10,8,2,34,1,"female",3,3,"High","High",2,"High","8",1,0.116507227086144,0,"correct",1,0,-2,3,"Copy",4,"HH","1","Experiment 1"
"1273",118,86,69,0,62,69,1,20,10,4,1,34,1,"female",4,4,"High","Low",2,"High","4",1.38709677419355,0.503604001279693,1,"overestimate",1,0,-6,3,"Copy",3,"HL","3","Experiment 1"
"1274",119,78,83,1,93,94,0.3125,1,9,7,2,25,2,"male",11,21,"Low","High",2,"High","7",0.838709677419355,-0.0447830954945011,-1,"underestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"1275",119,33,33,0,84,34,0,2,9,10,2,25,2,"male",12,16,"High","High",2,"High","10",0.392857142857143,-0.490635630056713,-1,"underestimate",0,1,1,1,"Stay",4,"HH","1","Experiment 1"
"1276",119,57,58,1,58,66,0.111111111111111,3,10,8,2,25,2,"male",12,4,"Low","High",2,"High","8",0.982758620689655,0.0992658477757992,-1,"underestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"1277",119,24,23,0,79,18,0.166666666666667,4,10,1,1,25,2,"male",8,7,"High","Low",2,"High","1",0.30379746835443,-0.579695304559426,-1,"underestimate",0,0,-9,2,"Compromise",3,"HL","3","Experiment 1"
"1278",119,27,27,0,57,38,0,5,10,3,1,25,2,"male",7,6,"High","Low",2,"High","3",0.473684210526316,-0.40980856238754,-1,"underestimate",0,1,-7,1,"Stay",3,"HL","3","Experiment 1"
"1279",119,45,44,1,44,35,0.1,7,10,2,1,25,2,"male",12,5,"Low","Low",2,"High","2",1.02272727272727,0.139234499813417,1,"overestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
"1280",119,33,33,0,76,38,0,8,10,4,1,25,2,"male",7,4,"High","Low",2,"High","4",0.434210526315789,-0.449282246598066,-1,"underestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
"1281",119,43,43,0,98,53,0,9,10,4,1,25,2,"male",6,3,"High","Low",2,"High","4",0.438775510204082,-0.444717262709774,-1,"underestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
"1282",119,62,61,1,62,53,0.111111111111111,10,10,7,2,25,2,"male",10,5,"Low","High",2,"High","7",1,0.116507227086144,0,"correct",0,0,-3,2,"Compromise",4,"HH","1","Experiment 1"
"1283",119,85,85,1,93,101,0,11,10,9,2,25,2,"male",8,6,"Low","High",2,"High","9",0.913978494623656,0.0304857217097999,-1,"underestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1"
"1284",119,92,91,1,84,75,0.0588235294117647,12,10,2,1,25,2,"male",9,6,"Low","Low",2,"High","2",1.0952380952381,0.211745322324239,1,"overestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
"1285",119,71,71,1,58,58,0,13,10,7,2,25,2,"male",8,3,"Low","High",2,"High","7",1.22413793103448,0.340645158120627,1,"overestimate",0,1,-3,1,"Stay",4,"HH","1","Experiment 1"
"1286",119,32,32,0,57,38,0,15,10,3,1,25,2,"male",7,5,"High","Low",2,"High","3",0.56140350877193,-0.322089264141926,-1,"underestimate",0,1,-7,1,"Stay",3,"HL","3","Experiment 1"
"1287",119,36,37,0,94,48,0.0833333333333333,16,10,4,1,25,2,"male",6,5,"High","Low",2,"High","4",0.382978723404255,-0.500514049509601,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"1288",119,12,12,0,44,15,0,17,10,8,2,25,2,"male",7,5,"High","High",2,"High","8",0.272727272727273,-0.610765500186583,-1,"underestimate",0,1,-2,1,"Stay",4,"HH","1","Experiment 1"
"1289",119,83,83,1,62,67,0,20,10,10,2,25,2,"male",7,3,"Low","High",2,"High","10",1.33870967741935,0.455216904505499,1,"overestimate",0,1,0,1,"Stay",4,"HH","1","Experiment 1"
"1290",120,66,71,1,93,77,0.454545454545455,1,7,7,2,39,2,"male",5,13,"Low","High",2,"High","7",0.709677419354839,-0.173815353559017,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1291",120,15,24,0,94,36,0.428571428571429,6,10,2,1,39,2,"male",4,7,"High","Low",2,"High","2",0.159574468085106,-0.72391830482875,-1,"underestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
"1292",120,36,39,1,44,42,0.5,7,10,4,1,39,2,"male",8,8,"Low","Low",2,"High","4",0.818181818181818,-0.0653109547320377,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"1293",120,35,39,1,76,44,0.444444444444444,8,8,3,1,39,2,"male",5,7,"Low","Low",2,"High","3",0.460526315789474,-0.422966457124382,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"1294",120,35,45,0,98,53,0.555555555555556,9,8,4,1,39,2,"male",9,7,"High","Low",2,"High","4",0.357142857142857,-0.526349915770999,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"1295",120,42,46,1,93,49,0.571428571428571,11,8,7,2,39,2,"male",4,5,"Low","High",2,"High","7",0.451612903225806,-0.43187986968805,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"1296",120,30,43,0,84,46,0.8125,12,8,2,1,39,2,"male",4,5,"High","Low",2,"High","2",0.357142857142857,-0.526349915770999,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"1297",120,58,64,1,79,69,0.545454545454545,14,7,1,1,39,2,"male",4,6,"Low","Low",2,"High","1",0.734177215189873,-0.149315557723983,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"1298",120,45,41,1,44,35,0.4,17,7,2,1,39,2,"male",6,10,"Low","Low",2,"High","2",1.02272727272727,0.139234499813417,1,"overestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"1299",120,68,75,1,76,82,0.5,18,1,8,2,39,2,"male",7,5,"Low","High",1,"Low","8",0.894736842105263,0.0112440691914072,-1,"underestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
"1300",120,69,79,0,98,85,0.625,19,9,7,2,39,2,"male",4,5,"High","High",2,"High","7",0.704081632653061,-0.179411140260795,-1,"underestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"1301",120,16,16,0,62,20,0,20,10,10,2,39,2,"male",6,9,"High","High",2,"High","10",0.258064516129032,-0.625428256784824,-1,"underestimate",0,1,0,1,"Stay",4,"HH","1","Experiment 1"
"1302",121,69,71,1,79,81,0.166666666666667,4,7,3,1,29,2,"male",9,4,"Low","Low",2,"High","3",0.873417721518987,-0.0100750513948686,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"1303",121,41,41,1,57,49,0,5,8,4,1,29,2,"male",7,5,"Low","Low",2,"High","4",0.719298245614035,-0.164194527299821,-1,"underestimate",0,1,-4,1,"Stay",3,"HL","3","Experiment 1"
"1304",121,41,43,0,94,50,0.222222222222222,6,4,4,1,29,2,"male",8,4,"High","Low",1,"Low","4",0.436170212765957,-0.447322560147899,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1305",121,78,90,1,98,97,0.631578947368421,9,8,2,1,29,2,"male",5,6,"Low","Low",2,"High","2",0.795918367346939,-0.0875744055669172,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"1306",121,27,24,0,62,24,1,10,8,10,2,29,2,"male",5,5,"High","High",2,"High","10",0.435483870967742,-0.448008901946114,-1,"underestimate",1,0,2,3,"Copy",4,"HH","1","Experiment 1"
"1307",121,28,33,0,93,42,0.357142857142857,11,7,3,1,29,2,"male",9,4,"High","Low",2,"High","3",0.301075268817204,-0.582417504096652,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"1308",121,51,55,1,84,60,0.444444444444444,12,8,8,2,29,2,"male",8,3,"Low","High",2,"High","8",0.607142857142857,-0.276349915770999,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1309",121,28,29,0,58,37,0.111111111111111,13,8,10,2,29,2,"male",4,4,"High","High",2,"High","10",0.482758620689655,-0.400734152224201,-1,"underestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"1310",121,62,56,1,57,50,0.5,15,4,9,2,29,2,"male",10,3,"Low","High",1,"Low","9",1.08771929824561,0.204226525331758,1,"overestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"1311",121,43,45,1,44,52,0.222222222222222,17,8,4,1,29,2,"male",8,3,"Low","Low",2,"High","4",0.977272727272727,0.0937799543588713,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"1312",122,79,90,1,93,110,0.354838709677419,1,8,4,1,31,1,"female",10,21,"Low","Low",2,"High","4",0.849462365591398,-0.0340304073224581,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"1313",122,46,53,0,84,60,0.5,2,9,8,2,31,1,"female",10,14,"High","High",2,"High","8",0.547619047619048,-0.335873725294808,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"1314",122,64,57,1,58,51,0.538461538461538,3,9,3,1,31,1,"female",7,10,"Low","Low",2,"High","3",1.10344827586207,0.219955502948213,1,"overestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"1315",122,98,93,1,79,80,0.277777777777778,4,9,9,2,31,1,"female",8,8,"Low","High",2,"High","9",1.24050632911392,0.357013556200068,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1316",122,24,26,0,57,30,0.333333333333333,5,9,7,2,31,1,"female",6,5,"High","High",2,"High","7",0.421052631578947,-0.462440141334909,-1,"underestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"1317",122,92,75,1,76,72,0.85,8,9,7,2,31,1,"female",21,6,"Low","High",2,"High","7",1.21052631578947,0.327033542875618,1,"overestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"1318",122,104,100,1,98,84,0.2,9,8,4,1,31,1,"female",6,7,"Low","Low",2,"High","4",1.06122448979592,0.177731716882062,1,"overestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"1319",122,29,30,1,62,35,0.166666666666667,10,9,1,1,31,1,"female",8,18,"Low","Low",2,"High","1",0.467741935483871,-0.415750837429985,-1,"underestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
"1320",122,42,43,0,93,49,0.142857142857143,11,9,7,2,31,1,"female",10,5,"High","High",2,"High","7",0.451612903225806,-0.43187986968805,-1,"underestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"1321",122,32,35,0,84,46,0.214285714285714,12,8,2,1,31,1,"female",5,11,"High","Low",2,"High","2",0.380952380952381,-0.502540391961475,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"1322",122,66,65,1,58,52,0.0714285714285714,13,8,4,1,31,1,"female",6,7,"Low","Low",2,"High","4",1.13793103448276,0.254438261568903,1,"overestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"1323",122,78,80,1,79,93,0.133333333333333,14,8,4,1,31,1,"female",6,5,"Low","Low",2,"High","4",0.987341772151899,0.103848999238043,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"1324",122,38,39,1,94,48,0.1,16,8,4,1,31,1,"female",7,6,"Low","Low",2,"High","4",0.404255319148936,-0.47923745376492,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"1325",122,11,11,0,44,12,0,17,10,10,2,31,1,"female",10,23,"High","High",2,"High","10",0.25,-0.633492772913856,-1,"underestimate",0,1,0,1,"Stay",4,"HH","1","Experiment 1"
"1326",122,44,45,0,98,49,0.2,19,9,7,2,31,1,"female",9,7,"High","High",2,"High","7",0.448979591836735,-0.434513181077121,-1,"underestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"1327",122,40,42,1,62,46,0.333333333333333,20,9,7,2,31,1,"female",5,6,"Low","High",2,"High","7",0.645161290322581,-0.238331482591275,-1,"underestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"1328",123,144,111,1,93,111,1,1,10,3,1,38,1,"female",65,8,"Low","Low",2,"High","3",1.54838709677419,0.664894323860338,1,"overestimate",1,0,-7,3,"Copy",3,"HL","3","Experiment 1"
"1329",123,147,90,0,84,90,1,2,10,3,1,38,1,"female",7,6,"High","Low",2,"High","3",1.75,0.866507227086144,1,"overestimate",1,0,-7,3,"Copy",3,"HL","3","Experiment 1"
"1330",123,145,112,1,79,112,1,4,10,2,1,38,1,"female",5,6,"Low","Low",2,"High","2",1.83544303797468,0.951950265060828,1,"overestimate",1,0,-8,3,"Copy",3,"HL","3","Experiment 1"
"1331",123,140,87,0,57,87,1,5,10,10,2,38,1,"female",5,7,"High","High",2,"High","10",2.45614035087719,1.57264757796334,1,"overestimate",1,0,0,3,"Copy",4,"HH","1","Experiment 1"
"1332",123,135,103,1,94,103,1,6,10,1,1,38,1,"female",4,6,"Low","Low",2,"High","1",1.43617021276596,0.552677439852101,1,"overestimate",1,0,-9,3,"Copy",3,"HL","3","Experiment 1"
